event_id,timestamp_ns,detector_id,channel_id,energy_deposit_keV,hit_multiplicity,signal_amplitude_mV,noise_floor_mV,temperature_K,run_status
32142,322544883,4,14,0.5209,0,9.0747,7.6209,293.1187,active
32143,322561065,6,4,8.9137,1,9.7598,3.1987,293.1929,active
32144,322562957,2,6,13.6373,1,22.5328,6.9578,293.2841,active
32145,322563167,2,11,43.9322,3,42.9173,6.0334,293.41,active
32146,322571649,1,10,11.0754,1,17.6847,6.6964,293.4291,active
32147,322572993,1,1,3.0613,0,8.6191,5.5259,293.3259,active
32148,322573224,1,1,26.4309,1,31.3223,5.5259,293.3551,active
32149,322609833,3,13,73.3079,4,87.7112,7.6163,293.3923,active
32150,322612060,7,12,50.508,2,49.2532,4.8043,293.3755,active
32151,322613842,5,2,2.1007,0,5.4694,2.9197,293.3849,active
32152,322634274,3,10,14.0707,4,18.96,3.7455,293.2186,active
32153,322640381,8,4,9.61,3,15.8067,5.6361,293.2962,active
32154,322666772,7,6,12.9353,2,13.8801,2.842,293.2403,active
32155,322669429,7,10,25.3423,1,32.6208,7.5981,293.2451,active
32156,322677493,8,10,12.0096,1,16.2419,5.9116,293.2432,active
32157,322695052,6,5,2.4064,0,9.4419,6.8247,293.1757,active
32158,322700976,8,13,28.9751,1,32.2045,3.487,293.1966,active
32159,322717364,3,8,47.0475,2,50.3802,3.9028,293.1625,active
32160,322729136,7,13,10.4725,1,19.0868,6.7086,293.0966,active
32161,322741345,1,9,32.1201,2,36.9693,4.8938,293.0076,active
32162,322751655,3,5,17.2341,2,21.0898,4.2255,292.9636,active
32163,322765035,8,4,32.9641,1,40.7486,5.6361,293.0055,active
32164,322800697,2,0,7.4299,1,12.814,4.8409,293.1291,active
32165,322805662,5,8,125.7771,5,146.4178,6.6644,293.1504,active
32166,322817079,3,8,5.9173,1,9.6555,3.9028,293.2006,active
32167,322870108,1,15,20.9612,1,23.9532,5.4304,293.1509,active
32168,322895765,2,4,7.391,1,12.7084,4.6335,293.1643,active
32169,322896027,5,0,107.1271,2,114.3338,2.7365,293.21,active
32170,322930569,6,14,19.5075,2,24.1934,5.9772,293.2562,active
32171,322931150,6,9,124.2834,4,127.0363,2.7425,293.2333,active
32172,322934635,2,0,72.076,2,77.6788,4.8409,293.1867,active
32173,322946279,3,5,83.1327,1,87.179,4.2255,293.2247,active
32174,322948506,1,15,45.994,4,47.3356,5.4304,293.276,active
32175,322963434,1,13,23.0434,1,29.992,4.9442,293.2369,active
32176,322965080,4,8,5.7134,1,11.4035,6.6321,293.3115,active
32177,322992380,5,1,4.1593,0,10.2996,6.9867,293.2133,active
32178,323018093,3,10,9.8441,1,13.9509,3.7455,293.2048,active
32179,323019546,1,0,3.7427,0,6.8461,2.6204,293.1712,active
32180,323046642,2,6,4.6918,0,12.5852,6.9578,293.2047,active
32181,323075088,4,6,5.0597,1,10.4033,5.1132,293.2434,active
32182,323082271,3,12,44.9533,1,53.5592,3.5358,293.323,active
32183,323082572,7,10,1.2069,0,8.456,7.5981,293.3236,active
32184,323104783,5,7,38.6516,1,41.5093,3.8619,293.3439,active
32185,323107220,8,0,14.9079,1,21.355,6.9766,293.3693,active
32186,323115270,2,0,6.756,1,12.02,4.8409,293.3533,active
32187,323122113,3,12,3.9789,0,7.9508,3.5358,293.2644,active
32188,323135473,1,10,123.4685,4,124.4539,6.6964,293.2871,active
32189,323141203,1,5,38.3007,1,48.5971,4.0812,293.1762,active
32190,323149293,8,12,14.3225,2,17.4323,4.7234,293.1448,active
32191,323168041,4,14,21.0821,1,29.1082,7.6209,292.9616,active
32192,323187737,6,0,6.1854,1,9.1855,2.731,292.9975,active
32193,323193430,3,14,28.281,1,30.4759,2.9876,293.0176,active
32194,323194992,1,3,12.9159,1,21.1621,7.5507,293.0188,active
32195,323199199,8,12,111.0682,3,100.4886,4.7234,293.0512,active
32196,323226137,6,9,18.9902,1,22.1901,2.7425,293.0576,active
32197,323232522,6,11,6.5446,1,10.5679,4.3855,292.9563,active
32198,323245877,5,1,45.5785,1,53.1319,6.9867,293.002,active
32199,323250875,4,9,1.3081,0,7.7328,5.97,292.9829,active
32200,323255000,4,15,56.0412,2,64.4181,3.4458,292.9937,active
32201,323277085,7,12,28.1844,1,29.4758,4.8043,292.9521,active
32202,323280273,2,12,110.5693,6,101.0169,3.6874,292.9673,active
32203,323300759,3,2,4.5,0,7.7638,3.3813,292.9954,active
32204,323304747,3,4,138.7128,3,129.2891,5.3291,292.9623,active
32205,323325107,5,13,36.9434,2,43.2135,3.3779,292.9318,active
32206,323352015,8,6,131.5454,2,134.3326,5.6186,292.9681,active
32207,323354110,8,9,121.6579,2,131.5976,4.5553,292.9917,active
32208,323362908,5,2,31.0766,2,34.3911,2.9197,292.9337,active
32209,323364702,2,12,13.7337,1,16.1549,3.6874,293.0219,active
32210,323392829,8,7,8.7035,1,13.3243,4.4754,292.9522,active
32211,323417160,3,7,127.0454,2,140.0589,6.8495,292.9519,active
32212,323431485,3,15,3.7116,0,5.2641,2.2695,292.9138,active
32213,323442684,8,10,23.0462,2,26.079,5.9116,292.925,active
32214,323454722,3,7,105.1087,4,116.7552,6.8495,292.8943,active
32215,323458770,4,5,22.5318,1,31.1301,7.3607,292.9917,active
32216,323466801,8,9,11.5746,1,16.6813,4.5553,292.9659,active
32217,323473969,3,6,128.0693,3,124.2917,6.9787,293.0459,active
32218,323478145,5,3,51.2964,1,51.3672,3.0756,293.0277,active
32219,323512465,1,5,2.1613,0,6.8881,4.0812,293.0693,active
32220,323517142,8,4,7.8145,1,14.056,5.6361,293.0905,active
32221,323537039,4,11,4.231,0,6.5219,2.5668,293.0306,active
32222,323542231,6,8,19.0371,3,20.3641,2.7863,293.0208,active
32223,323543171,5,3,5.8501,1,8.7931,3.0756,293.031,active
32224,323563253,4,2,8.1039,1,14.8851,7.3501,293.0242,active
32225,323566736,4,14,10.2856,1,18.7025,7.6209,292.9589,active
32226,323579023,1,14,11.2219,3,18.6639,7.627,293.0057,active
32227,323580398,3,13,0.9806,0,8.7898,7.6163,292.9513,active
32228,323583563,4,11,11.9448,2,12.6227,2.5668,292.9679,active
32229,323592929,3,13,22.9319,3,32.4632,7.6163,292.9418,active
32230,323604900,3,10,0.2827,0,3.7689,3.7455,293.0112,active
32231,323609996,6,14,12.5057,2,17.6697,5.9772,293.0671,active
32232,323621488,7,14,125.4723,3,125.6251,2.107,293.0655,active
32233,323622342,8,6,6.5269,1,11.6026,5.6186,293.0624,active
32234,323637737,8,3,38.1865,1,48.0588,5.1846,293.0898,active
32235,323658678,6,14,1.026,0,8.0006,5.9772,293.0719,active
32236,323660882,4,13,9.018,1,12.3073,3.5748,293.109,active
32237,323662539,6,7,21.155,1,26.8171,6.4339,292.9784,active
32238,323663655,2,14,38.1209,1,47.066,6.362,293.0059,active
32239,323671437,7,1,39.3192,1,42.8095,7.5489,292.9932,active
32240,323676950,5,13,2.8991,0,6.7644,3.3779,292.9931,active
32241,323707489,2,0,128.3106,4,135.513,4.8409,292.9811,active
32242,323749244,4,1,10.3187,2,17.0838,7.9543,293.0174,active
32243,323749563,3,1,100.5649,4,104.9245,7.4961,293.0356,active
32244,323753760,3,1,105.7675,4,110.5874,7.4961,293.0772,active
32245,323758335,1,3,18.3565,2,26.0059,7.5507,293.0789,active
32246,323770422,1,5,13.1663,1,19.5175,4.0812,293.2128,active
32247,323798524,3,5,13.8027,1,18.486,4.2255,293.2022,active
32248,323799039,3,6,4.4999,0,11.5192,6.9787,293.218,active
32249,323821835,8,15,5.0271,1,10.4052,6.4761,293.1828,active
32250,323831577,3,8,107.1214,1,108.5741,3.9028,293.1866,active
32251,323832138,3,3,54.1877,3,51.4568,2.2245,293.1853,active
32252,323836840,8,2,11.4446,1,13.651,3.3958,293.1646,active
32253,323837827,7,14,6.1042,1,7.8551,2.107,293.2349,active
32254,323846851,1,4,13.1885,1,17.4147,5.4864,293.2225,active
32255,323850033,1,12,3.8531,0,9.2381,4.9199,293.2473,active
32256,323854675,1,12,0.6423,0,5.4313,4.9199,293.2514,active
32257,323858079,4,13,128.3601,8,130.0848,3.5748,293.2535,active
32258,323858179,5,2,20.5911,1,23.7118,2.9197,293.1406,active
32259,323859981,3,12,14.5882,1,20.0163,3.5358,293.1865,active
32260,323861475,1,12,18.2806,1,24.4813,4.9199,293.2415,active
32261,323872934,2,15,17.3028,2,25.9512,6.6119,293.218,active
32262,323910516,5,11,100.1281,4,96.2889,2.8634,293.1905,active
32263,323913298,3,1,17.8295,2,23.471,7.4961,293.1549,active
32264,323917986,1,7,16.5871,1,20.2536,2.1368,293.1617,active
32265,323926679,6,7,11.4943,1,17.8066,6.4339,293.2678,active
32266,323937630,5,7,1.8086,0,5.2456,3.8619,293.3528,active
32267,323949918,4,5,4.6607,0,13.1342,7.3607,293.2574,active
32268,323962988,8,12,38.9209,1,37.9105,4.7234,293.1714,active
32269,323963918,7,4,27.079,1,35.5959,5.8039,293.1867,active
32270,323982753,1,7,19.6471,2,23.5969,2.1368,293.1163,active
32271,323983338,8,7,13.3091,1,18.5438,4.4754,293.0379,active
32272,323988588,1,10,19.1087,1,25.0715,6.6964,293.0641,active
32273,323989101,4,7,40.0252,1,47.6034,3.8956,293.0932,active
32274,323992490,8,15,17.807,1,23.0178,6.4761,293.0021,active
32275,323996183,8,15,0.6246,0,6.3317,6.4761,293.0294,active
32276,324002077,1,7,1.9593,0,4.3584,2.1368,293.0191,active
32277,324016820,1,4,9.0297,1,13.5816,5.4864,293.0369,active
32278,324025598,2,12,41.2247,1,40.5217,3.6874,293.0975,active
32279,324031445,3,14,38.6993,2,39.987,2.9876,293.1909,active
32280,324049985,3,14,135.5066,7,134.6701,2.9876,293.2815,active
32281,324058095,4,2,12.4868,1,19.0384,7.3501,293.2626,active
32282,324059523,3,0,20.3549,1,21.8283,2.6464,293.1729,active
32283,324076741,5,10,19.4678,1,22.4349,5.0044,293.1314,active
32284,324093968,7,4,44.6557,3,55.7435,5.8039,293.1117,active
32285,324105189,5,4,46.888,2,46.2874,5.5963,293.1359,active
32286,324111501,3,0,6.7538,1,8.8741,2.6464,293.1846,active
32287,324115328,5,15,12.6973,1,19.1255,6.066,293.1506,active
32288,324125711,5,0,8.8059,1,11.2839,2.7365,293.1391,active
32289,324136928,8,10,16.6854,1,20.8886,5.9116,293.1382,active
32290,324143183,8,14,37.8618,1,39.7077,3.42,293.1388,active
32291,324146205,3,1,14.6026,1,21.7653,7.4961,293.2165,active
32292,324164123,8,9,124.5064,6,134.8672,4.5553,293.1918,active
32293,324193515,7,14,14.9669,1,17.001,2.107,293.3749,active
32294,324201999,2,6,7.7173,1,16.7749,6.9578,293.3418,active
32295,324213979,5,4,14.5976,2,17.3914,5.5963,293.2726,active
32296,324214188,2,11,3.6357,0,8.8059,6.0334,293.2872,active
32297,324222541,4,14,4.9113,0,13.2379,7.6209,293.2162,active
32298,324226356,1,8,6.8125,1,13.1747,7.7514,293.1952,active
32299,324232126,3,0,79.1639,1,77.3116,2.6464,293.0965,active
32300,324237894,5,10,16.831,3,19.9145,5.0044,293.1081,active
32301,324255011,3,3,141.3834,6,130.2446,2.2245,293.1016,active
32302,324267035,1,15,19.2289,1,23.4962,5.4304,293.1159,active
32303,324278347,4,4,18.0377,1,27.3133,7.3448,293.1293,active
32304,324298400,5,10,38.4314,1,38.7412,5.0044,293.0685,active
32305,324304933,7,11,13.2134,1,19.2825,6.8262,293.0504,active
32306,324327375,2,7,1.9408,0,8.5713,7.377,293.1222,active
32307,324327778,4,12,1.049,0,6.7874,6.4807,293.0667,active
32308,324334028,2,14,12.649,1,20.5209,6.362,293.1351,active
32309,324334972,2,10,6.7618,1,9.4186,2.6515,293.1498,active
32310,324343295,1,12,4.8111,0,10.6957,4.9199,293.2477,active
32311,324344072,7,0,13.1244,1,15.6264,3.7187,293.3412,active
32312,324349201,8,3,26.8192,1,34.9397,5.1846,293.286,active
32313,324356314,6,6,38.0924,3,47.3415,6.2924,293.217,active
32314,324360393,4,2,30.3191,2,35.5389,7.3501,293.213,active
32315,324364306,8,7,10.2287,2,15.2358,4.4754,293.1964,active
32316,324367339,4,1,46.9639,1,50.4502,7.9543,293.245,active
32317,324375045,5,5,20.6068,1,27.765,7.2474,293.1598,active
32318,324410545,6,0,14.878,2,18.7002,2.731,293.0913,active
32319,324425835,6,6,9.4818,1,16.9656,6.2924,293.0836,active
32320,324428976,4,6,3.012,0,8.8881,5.1132,293.1805,active
32321,324436321,4,7,15.5336,1,20.7034,3.8956,293.3204,active
32322,324460431,3,15,2.5882,0,4.5339,2.2695,293.3173,active
32323,324460821,6,8,129.6681,5,118.79,2.7863,293.2829,active
32324,324464979,6,2,2.8441,0,8.7629,6.1656,293.2647,active
32325,324509507,4,10,20.2498,2,22.6464,4.2419,293.1953,active
32326,324523820,6,15,17.0788,1,26.2457,7.7337,293.2544,active
32327,324558947,2,3,10.0773,1,15.6839,5.124,293.2391,active
32328,324562716,4,1,13.525,1,19.8622,7.9543,293.2368,active
32329,324566686,8,14,3.2834,0,7.072,3.42,293.1887,active
32330,324588554,6,2,22.9031,3,31.1505,6.1656,293.1375,active
32331,324591599,6,13,13.3412,1,17.3607,4.9315,293.0131,active
32332,324595103,7,6,107.8882,3,103.3437,2.842,292.9554,active
32333,324608273,5,12,20.477,4,21.1156,2.0836,293.0117,active
32334,324616063,6,11,5.7227,1,10.0137,4.3855,293.0412,active
32335,324627895,4,12,33.9154,2,41.4977,6.4807,293.1773,active
32336,324630054,7,12,6.6602,1,10.7875,4.8043,293.2313,active
32337,324635897,6,8,24.2539,1,23.8723,2.7863,293.2736,active
32338,324637314,5,3,122.7651,1,118.4063,3.0756,293.2171,active
32339,324649833,2,15,2.7193,0,9.8734,6.6119,293.2682,active
32340,324661641,7,3,11.7816,1,19.034,5.3312,293.2225,active
32341,324665060,3,5,57.2337,2,60.8845,4.2255,293.2335,active
32342,324671035,3,4,2.7343,0,7.8813,5.3291,293.2498,active
32343,324688532,1,6,6.1795,1,11.5613,5.5455,293.2645,active
32344,324704453,2,3,1.7114,0,7.8065,5.124,293.354,active
32345,324713091,2,13,4.0856,0,10.0837,5.9565,293.308,active
32346,324717812,1,6,8.8901,2,15.0229,5.5455,293.3575,active
32347,324720491,1,13,7.3494,1,13.5075,4.9442,293.3019,active
32348,324737311,3,0,17.3584,1,19.6081,2.6464,293.2181,active
32349,324771272,7,7,79.9144,2,95.6374,4.5147,293.2984,active
32350,324782153,7,9,11.6975,1,17.368,5.5763,293.301,active
32351,324791192,2,13,24.0801,1,31.8534,5.9565,293.324,active
32352,324805663,4,11,16.8715,1,17.2741,2.5668,293.2647,active
32353,324805809,7,10,60.8832,2,67.3532,7.5981,293.2401,active
32354,324807987,6,13,17.9571,1,21.6382,4.9315,293.189,active
32355,324813951,8,6,21.558,1,26.8144,5.6186,293.1546,active
32356,324816981,4,15,32.1533,2,38.3913,3.4458,293.159,active
32357,324817805,2,14,16.2189,1,23.8037,6.362,293.0998,active
32358,324859573,2,14,40.9792,2,50.608,6.362,293.1246,active
32359,324864782,6,8,1.583,0,4.1104,2.7863,293.1571,active
32360,324886547,1,1,10.4247,1,16.2114,5.5259,293.1267,active
32361,324886714,4,13,8.4843,1,11.695,3.5748,293.1947,active
32362,324890123,3,6,2.9168,0,8.818,6.9787,293.201,active
32363,324890754,8,12,6.8963,1,10.5345,4.7234,293.2063,active
32364,324890879,8,0,2.1122,0,8.3352,6.9766,293.1421,active
32365,324894816,4,1,6.8983,1,13.5752,7.9543,293.2479,active
32366,324895455,5,5,1.3001,0,7.767,7.2474,293.2741,active
32367,324920871,4,13,14.4957,1,16.6195,3.5748,293.2816,active
32368,324936560,7,0,38.0535,1,40.3067,3.7187,293.2481,active
32369,324941991,3,2,19.3611,1,22.4216,3.3813,293.1569,active
32370,324942764,6,7,25.6253,2,31.7135,6.4339,293.189,active
32371,324952765,8,13,10.3092,1,14.2828,3.487,293.1937,active
32372,325009502,2,2,2.865,0,6.9994,3.9894,293.1944,active
32373,325010562,2,12,107.9429,5,101.0763,3.6874,293.2443,active
32374,325012662,4,7,17.9707,1,22.9767,3.8956,293.235,active
32375,325015398,7,11,107.7787,2,107.2267,6.8262,293.217,active
32376,325018826,6,11,88.1826,2,97.9645,4.3855,293.1795,active
32377,325023696,2,14,7.7345,1,14.1033,6.362,293.1275,active
32378,325038268,3,0,23.5223,4,24.1948,2.6464,293.2309,active
32379,325045896,6,9,65.518,6,68.9249,2.7425,293.278,active
32380,325071541,8,7,20.2035,1,25.7219,4.4754,293.2269,active
32381,325080150,4,5,22.5008,1,31.0056,7.3607,293.1667,active
32382,325084304,1,11,3.1727,0,5.9991,2.4964,293.2077,active
32383,325085364,1,9,17.4287,2,22.1866,4.8938,293.2422,active
32384,325088239,1,7,21.3167,1,23.9095,2.1368,293.1789,active
32385,325103711,2,11,68.0917,1,64.6044,6.0334,293.2838,active
32386,325113148,4,9,23.7123,1,29.5467,5.97,293.3302,active
32387,325122476,3,5,26.9396,1,31.1378,4.2255,293.3011,active
32388,325128771,3,5,12.9667,2,17.6978,4.2255,293.3303,active
32389,325151351,7,4,15.5643,1,23.2101,5.8039,293.3308,active
32390,325161342,4,4,41.2869,3,51.6725,7.3448,293.3954,active
32391,325165706,6,7,3.6079,0,9.4477,6.4339,293.3612,active
32392,325168688,5,2,147.2164,5,153.1924,2.9197,293.3711,active
32393,325182675,2,14,116.5482,2,131.9619,6.362,293.3944,active
32394,325187541,8,9,6.562,1,11.8953,4.5553,293.4407,active
32395,325209129,4,10,8.2671,1,12.2774,4.2419,293.4316,active
32396,325221130,7,9,2.2491,0,8.0464,5.5763,293.5185,active
32397,325226472,1,14,7.6078,1,15.4275,7.627,293.5317,active
32398,325229449,7,13,3.1464,0,10.2488,6.7086,293.5207,active
32399,325230498,6,7,23.3051,1,29.5467,6.4339,293.5059,active
32400,325231359,2,5,27.1557,1,28.1179,2.1297,293.5534,active
32401,325236772,7,15,9.5998,1,10.7955,2.6549,293.5329,active
32402,325248541,6,9,22.1668,2,24.7806,2.7425,293.5832,active
32403,325261995,8,12,20.0117,1,21.3488,4.7234,293.6555,active
32404,325278128,2,2,5.3492,1,9.3314,3.9894,293.6015,active
32405,325299350,8,5,2.4446,0,9.8401,7.2064,293.6209,active
32406,325303922,7,4,15.8533,1,23.8011,5.8039,293.6346,active
32407,325325118,3,7,77.7543,1,88.4397,6.8495,293.6022,active
32408,325329145,3,8,1.8298,0,5.5798,3.9028,293.5248,active
32409,325335779,3,15,5.9816,2,8.4532,2.2695,293.595,active
32410,325339439,4,1,0.1717,0,8.4612,7.9543,293.6419,active
32411,325390756,8,15,22.2761,2,26.207,6.4761,293.6852,active
32412,325392556,7,12,3.2392,0,8.3363,4.8043,293.6535,active
32413,325395408,2,6,0.8706,0,8.6884,6.9578,293.6417,active
32414,325396554,2,4,51.3957,2,59.7588,4.6335,293.5086,active
32415,325402591,1,13,10.5139,1,17.4558,4.9442,293.4897,active
32416,325420895,5,2,128.6409,3,133.1643,2.9197,293.4974,active
32417,325424838,3,14,132.6576,5,131.2973,2.9876,293.5487,active
32418,325430964,7,15,22.6063,1,23.8763,2.6549,293.4894,active
32419,325440370,7,4,3.7329,0,9.7932,5.8039,293.5002,active
32420,325446144,2,8,35.7598,1,42.0043,2.8415,293.5117,active
32421,325448488,6,8,31.8068,2,31.1388,2.7863,293.5287,active
32422,325455909,7,12,55.3396,2,52.2056,4.8043,293.5143,active
32423,325459955,8,12,0.8556,0,5.3067,4.7234,293.4779,active
32424,325464203,6,15,26.1356,3,34.9575,7.7337,293.4482,active
32425,325470445,3,1,5.1569,1,13.558,7.4961,293.4747,active
32426,325471375,8,13,28.2132,3,30.6244,3.487,293.4971,active
32427,325477502,3,12,14.8443,1,18.7587,3.5358,293.4358,active
32428,325484045,7,11,124.848,2,124.1066,6.8262,293.3841,active
32429,325497526,4,3,113.1358,1,102.18,6.4916,293.3638,active
32430,325508607,8,11,6.3686,1,14.3117,7.2049,293.3931,active
32431,325510824,7,7,30.3267,2,38.9576,4.5147,293.4595,active
32432,325518326,5,4,9.1387,1,12.5438,5.5963,293.4829,active
32433,325544450,2,6,8.5075,1,16.4024,6.9578,293.4547,active
32434,325579014,2,6,9.5061,1,18.141,6.9578,293.423,active
32435,325587097,8,11,73.2832,2,78.6877,7.2049,293.5016,active
32436,325597408,7,3,60.5246,3,74.0438,5.3312,293.4662,active
32437,325608216,5,3,0.7143,0,3.5626,3.0756,293.3756,active
32438,325631843,8,5,56.0483,1,67.8081,7.2064,293.4403,active
32439,325639083,7,7,17.5776,1,25.1098,4.5147,293.4101,active
32440,325640953,4,15,13.0048,2,16.7672,3.4458,293.3557,active
32441,325663514,7,4,4.4995,0,10.7792,5.8039,293.3288,active
32442,325688761,7,14,7.7127,1,9.6401,2.107,293.3067,active
32443,325691539,4,0,8.2947,1,13.623,4.6106,293.2357,active
32444,325694355,1,8,12.9581,1,18.637,7.7514,293.2645,active
32445,325701648,6,13,51.118,2,54.2466,4.9315,293.3098,active
32446,325705607,3,4,3.5902,0,8.4015,5.3291,293.3519,active
32447,325711698,3,3,24.452,1,24.4195,2.2245,293.3444,active
32448,325725390,6,9,6.0901,2,9.4703,2.7425,293.3022,active
32449,325728425,7,3,20.6645,1,28.3465,5.3312,293.2746,active
32450,325750130,1,0,6.8656,1,10.4029,2.6204,293.2932,active
32451,325751716,7,0,8.6784,2,12.5968,3.7187,293.3122,active
32452,325757436,3,7,6.9567,1,13.2984,6.8495,293.2121,active
32453,325759353,5,8,117.8561,3,137.7092,6.6644,293.2387,active
32454,325766221,7,0,12.144,1,14.8089,3.7187,293.1902,active
32455,325769892,2,4,6.7285,1,10.6305,4.6335,293.1884,active
32456,325774164,2,12,17.4302,1,19.3665,3.6874,293.1991,active
32457,325777786,8,9,31.9139,1,38.3635,4.5553,293.2606,active
32458,325785308,3,9,13.4139,2,22.6762,7.7174,293.2483,active
32459,325797028,8,11,19.357,1,26.6958,7.2049,293.2098,active
32460,325816506,3,14,0.6632,0,2.6889,2.9876,293.1937,active
32461,325820239,5,0,124.0095,5,132.6746,2.7365,293.1599,active
32462,325833537,5,7,9.4738,1,12.488,3.8619,293.2276,active
32463,325834179,8,3,5.0376,1,11.001,5.1846,293.1635,active
32464,325839903,5,10,12.4597,1,15.941,5.0044,293.1109,active
32465,325841075,5,6,21.3179,2,23.2408,3.1786,293.1209,active
32466,325842590,4,2,25.4652,2,30.5224,7.3501,293.1323,active
32467,325845610,4,14,14.2741,2,21.6495,7.6209,293.0768,active
32468,325852252,4,8,31.163,2,37.4996,6.6321,293.1183,active
32469,325857726,4,1,2.8625,0,9.8585,7.9543,293.0234,active
32470,325865173,7,3,35.7757,2,45.8607,5.3312,293.0412,active
32471,325908068,1,11,117.5953,5,135.3866,2.4964,293.1105,active
32472,325916244,5,7,4.76,0,8.643,3.8619,293.0764,active
32473,325929639,5,15,5.7396,1,13.1379,6.066,293.1101,active
32474,325937307,7,0,28.945,1,31.2726,3.7187,293.1106,active
32475,325943324,6,1,19.7566,2,24.9276,5.038,293.0872,active
32476,325956699,4,11,7.3468,1,8.9167,2.5668,293.0662,active
32477,325974191,1,5,35.0795,1,44.8786,4.0812,293.0311,active
32478,325980862,3,13,128.7861,3,148.4522,7.6163,293.0252,active
32479,326010099,3,12,12.934,1,17.8525,3.5358,292.9566,active
32480,326012234,2,0,14.2058,1,19.0603,4.8409,292.9599,active
32481,326037603,6,14,53.0016,3,54.3199,5.9772,293.023,active
